units_sold_360,units_sold,partType,vehicleMaxQty,isDevelopment,make,category,subCat,year,TotalVIO,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased,sale_year_rank
134,127,Suspension Stabilizer Bar Bushing,2,True,Porsche,Suspension,Mountings & Bushings,2021,10332,False,True,True,6
802,608,Parking Brake Release Handle,1,True,Mercedes-Benz,Brakes,"Cables, Controls, Levers",2018,87523,True,True,True,4
1804,2840,Secondary Air Injection Pump,1,False,Audi,Engine,Emissions,2016,948000,True,True,True,4
12,13,Door Window Switch,1,False,Mercedes-Benz,Electrical,"Relays, Switches, Solenoids",2020,16644,False,False,False,17
235,264,Suspension Control Arm,1,True,Jaguar,Suspension,Control Arms,2020,32675,True,True,False,3
235,195,Distributor Ignition Pickup Connector,1,True,Mercedes-Benz,Electrical,Engine Electrical,2019,19732,True,True,True,2
344,387,Manual Transmission Main Shaft Seal,1,False,Volkswagen,Transmission,Gaskets & Seals,2020,190125,True,True,False,8
571,634,Ambient Air Temperature Sensor,1,False,Volkswagen,Electrical,Sensors & Senders,2021,2570212,True,True,False,3
1119,459,Radiator Coolant Hose,1,True,Triumph,Cooling,"Hoses, Pipes, Tubes",2017,4346,True,True,False,8
131,122,Vent Window Weatherstrip,1,True,Porsche,Body,Gaskets & Seals,2020,9069,False,True,True,4
43,44,Radiator Coolant Hose,1,True,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2019,9201,True,True,False,20
2181,3104,Engine Oil Filter Cover,1,False,Volkswagen,Engine,Caps & Boots,2017,413164,True,True,True,2
50,104,Suspension Stabilizer Bar Link,1,False,BMW,Suspension,Stabilizers,2019,60096,True,False,False,6
232,193,Door Window Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2016,69107,True,True,True,1
95,74,A/C Receiver Drier,1,False,Saab,Climate Control,Driers & Accumulators,2017,4304,True,True,False,17
387,317,Automatic Transmission Filter Kit,1,True,BMW,Transmission,Filters,2020,806960,True,True,True,2
338,522,Engine Coolant Bypass Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2016,49176,True,True,True,14
197,47,Air Charge Pressure Sensor,1,False,Chrysler,Engine,Sensors & Senders,2018,914067,False,True,False,0
38,47,Hood Lift Support,2,True,BMW,Body,Lift Struts,2021,56246,False,True,False,1
33,19,Turn Signal Light Assembly,1,False,Mercedes-Benz,Electrical,Turn Indicator Lamps,2017,46461,False,False,False,18
298,149,HVAC Heater Control Valve,1,False,Cadillac,Climate Control,"Cables, Controls, Levers",2021,58572,True,True,False,12
11,48,Turn Signal Light Assembly,1,True,Porsche,Electrical,Turn Indicator Lamps,2018,7541,True,False,True,0
150,134,Ignition Coil,1,False,Mini,Electrical,Ignition System,2019,230443,True,False,False,9
273,335,Side Marker Light Gasket,2,False,Jaguar,Body,Gaskets & Seals,2017,13384,False,False,False,18
74,42,Engine Oil Filler Cap,1,True,Land Rover,Engine,Caps & Boots,2017,93318,True,True,True,5
2086,750,Engine Valve Cover Seal,1,True,Volkswagen,Engine,Gaskets & Seals,2019,78382,True,True,True,1
235,214,Engine Water Pump,1,False,Volkswagen,Cooling,Water Pumps,2018,72085,True,True,False,4
40,39,Suspension Control Arm and Ball Joint Assembly,1,False,Audi,Suspension,Control Arms,2021,78800,True,True,False,6
156,218,Automatic Transmission Speed Sensor,1,False,Audi,Electrical,Sensors & Senders,2021,224901,False,True,False,6
289,438,Suspension Stabilizer Bar Bushing,2,True,BMW,Suspension,Mountings & Bushings,2016,497199,True,True,False,4
71,56,HVAC Blower Motor Resistor,1,False,Volkswagen,Climate Control,Motors & Servos,2020,174124,False,True,True,6
21,94,Engine Mount,1,True,Audi,Engine,Mountings & Bushings,2017,17872,False,True,True,0
1149,1607,Disc Brake Pad Wear Sensor,1,False,Land Rover,Brakes,Sensors & Senders,2019,182666,True,True,False,9
986,1177,Drive Belt Idler Pulley,1,False,Volkswagen,Engine,Pulleys & Tensioners,2021,1127924,True,True,True,5
1226,1480,Drive Belt Tensioner Pulley,2,False,BMW,Engine,Pulleys & Tensioners,2017,1079889,True,True,True,9
1456,1253,Door Latch Buffer,4,True,BMW,Body,Hinges & Latches,2017,28773,True,True,True,8
120,36,HVAC Heater Blend Door Actuator,1,False,GMC,Climate Control,Motors & Servos,2018,2847773,True,True,False,0
769,715,Windshield Washer Pump Grommet,1,True,Volkswagen,Body,Wiper & Washer System,2020,2688707,True,True,True,4
240,206,Fuel Filler Neck Sleeve,1,True,Porsche,Fuel,Miscellaneous,2020,44662,True,True,True,5
2233,1230,Steering Tie Rod Assembly,1,False,Volkswagen,Steering,Steering,2021,1109832,True,True,False,11
1133,426,Engine Coolant Temperature Switch,1,False,Porsche,Electrical,"Relays, Switches, Solenoids",2016,3792239,True,True,False,1
61,199,Remote Key Housing,1,False,Volvo,Electrical,Miscellaneous,2017,178467,True,True,True,8
163,386,Door Lock Actuator,1,False,Audi,Body,Doors & Windows,2021,227768,False,True,False,1
100,78,Windshield Seal,1,False,BMW,Body,Gaskets & Seals,2018,7378,False,True,False,19
1619,1093,Drive Belt Idler Pulley,1,False,Chrysler,Engine,Pulleys & Tensioners,2017,1087608,True,True,False,11
251,225,Drive Belt Tensioner,2,False,Dodge,Engine,Pulleys & Tensioners,2019,10981,True,True,True,12
155,96,Engine Timing Cover,1,False,Audi,Engine,Miscellaneous,2018,19208,False,True,False,5
611,273,Engine Coolant Hose,1,True,Land Rover,Cooling,"Hoses, Pipes, Tubes",2019,85874,False,True,False,0
1223,1304,Fuse Box,1,False,Volkswagen,Electrical,Engine Electrical,2020,530166,True,True,True,8
45,6,Radiator Coolant Hose,1,False,Mercedes-Benz,Cooling,"Hoses, Pipes, Tubes",2017,1949,True,True,False,15
195,189,Disc Brake Pad Wear Sensor,1,False,Land Rover,Brakes,Sensors & Senders,2020,44798,True,False,False,11
4111,1536,Headlight Bulb,2,False,Honda,Electrical,Headlamps,2019,4073409,True,True,False,1
4111,3126,Headlight Bulb,2,False,Lexus,Electrical,Headlamps,2020,4073409,True,True,False,2
347,296,Trunk Lid Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2017,3375,True,True,True,16
2282,1214,Door Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2021,41848,True,True,True,20
441,448,Accelerator Pedal,1,True,Porsche,Body,"Cables, Controls, Levers",2020,40228,True,True,True,14
23,22,Dash Panel Overlay,1,False,Mercedes-Benz,Accessories,Wood Trim,2019,40267,False,False,False,20
769,999,Door Window Switch,1,False,Volkswagen,Electrical,"Relays, Switches, Solenoids",2021,1336139,True,True,False,6
536,788,Automatic Transmission Oil Pan Gasket,1,False,Jaguar,Transmission,Gaskets & Seals,2021,1282403,True,True,False,14
134,245,Suspension Control Arm,1,False,BMW,Suspension,Control Arms,2016,46999,True,True,False,10
172,173,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2021,88050,True,False,False,13
547,232,Suspension Stabilizer Bar Bushing,2,False,Audi,Suspension,Mountings & Bushings,2016,432888,True,False,False,5
6213,3522,Engine Coolant Level Sensor,1,False,BMW,Electrical,Sensors & Senders,2016,2827097,True,True,True,8
145,162,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2020,173360,True,False,False,9
3281,3578,Tail Light Socket,6,True,BMW,Electrical,Sockets & Harness,2020,207670,True,True,True,1
108,25,Exterior Door Handle,1,False,GMC,Body,Doors & Windows,2016,482063,True,False,False,4
309,640,Engine Coolant Reservoir Cap,1,False,Volkswagen,Cooling,Caps & Boots,2016,74477,True,True,False,6
382,304,Engine Coolant Level Sensor,1,False,BMW,Electrical,Sensors & Senders,2020,22321,True,True,True,6
17,74,Engine Coolant Temperature Sender,1,False,Acura,Electrical,Sensors & Senders,2021,4690380,False,False,False,0
49,42,Engine Coolant Thermostat Housing,1,False,Volkswagen,Cooling,Flanges & Housings,2021,71839,True,True,False,11
196,145,Engine Crankcase Breather Hose,1,True,Porsche,Fuel,Emissions,2019,16733,True,True,True,2
47,78,Electric Fuel Pump,1,False,Volkswagen,Fuel,Fuel Supply,2017,22272,True,True,True,1
1999,3025,Battery Terminal Bolt,1,True,GMC,Electrical,Hardware,2016,1604837,True,True,True,2
2235,1292,Automatic Transmission Oil Cooler Thermostat,1,False,BMW,Transmission,Thermostats,2019,687504,True,True,True,1
40,31,Suspension Control Arm and Ball Joint Assembly,1,False,Audi,Suspension,Control Arms,2017,78800,True,True,False,2
274,215,Engine Crankcase Breather Hose,1,False,Audi,Fuel,Emissions,2017,66406,True,True,True,5
36,29,Disc Brake Pad Wear Sensor,1,False,BMW,Brakes,Sensors & Senders,2021,8633,False,False,False,11
92,90,Engine Coolant Hose,1,False,BMW,Cooling,"Hoses, Pipes, Tubes",2021,35741,True,True,True,15
71,149,Engine Crankcase Breather Hose,1,True,Volkswagen,Fuel,Emissions,2019,167987,True,True,True,6
26,53,Engine Crankcase Vent Valve,1,False,Volkswagen,Fuel,Emissions,2016,8671,True,False,False,4
180,214,Radiator Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2016,10149,True,True,False,17
103,118,Window Regulator,1,False,Mini,Body,Regulators,2018,156573,True,False,True,4
90,202,Suspension Stabilizer Bar Link,1,False,Audi,Suspension,Stabilizers,2016,272638,True,True,False,4
125,137,Engine Crankcase Breather Hose,1,True,Volvo,Fuel,Emissions,2019,129028,True,True,True,11
346,403,Hood Lift Support,2,True,BMW,Body,Lift Struts,2020,60765,True,True,False,11
145,464,Multi Purpose Relay,1,False,Land Rover,Electrical,"Relays, Switches, Solenoids",2016,17759,True,False,True,11
73,126,Turbocharger Intercooler Hose,1,False,Volvo,Fuel,"Turbo, Parts & Controls",2017,77480,True,True,True,11
43,34,Washer Fluid Level Sensor,1,False,Mercedes-Benz,Electrical,Sensors & Senders,2019,390683,False,True,False,5
21,18,Ignition Coil,1,False,Volkswagen,Electrical,Ignition System,2021,21974,False,False,False,6
169,213,Fuel Pump Module Assembly,1,False,BMW,Fuel,Fuel Supply,2021,605549,True,True,False,2
348,58,Drive Belt Tensioner Pulley,1,False,Toyota,Engine,Pulleys & Tensioners,2018,1931037,False,True,False,8
122,95,Windshield Wiper Switch,1,False,Audi,Electrical,"Relays, Switches, Solenoids",2018,657415,True,True,False,8
50,49,Drive Belt Tensioner,1,False,Audi,Engine,Pulleys & Tensioners,2017,12330,True,True,True,0
245,213,Suspension Control Arm,2,True,Audi,Suspension,Control Arms,2021,155569,True,True,False,3
2840,2502,Power Steering Reservoir,1,False,BMW,Steering,Steering,2020,1682181,True,True,True,13
702,694,Fuel Pump and Level Sensor Module Seal,2,True,BMW,Fuel,Gaskets & Seals,2019,631499,True,True,True,1
15,21,Rack and Pinion Mount Bushing,1,True,Jaguar,Steering,Mountings & Bushings,2019,26898,False,True,False,7
86,41,Windshield Washer Pump,1,False,Dodge,Body,Wiper & Washer System,2020,57130,False,False,False,10
196,163,Hood Lift Support,1,True,Porsche,Body,Lift Struts,2020,58998,False,False,True,9
378,622,Suspension Control Arm Bushing,1,True,Volvo,Suspension,Mountings & Bushings,2016,54392,True,True,False,17
45,33,Engine Crankcase Breather Hose,1,True,Land Rover,Fuel,Emissions,2017,22130,True,False,False,8
38,13,Engine Oil Pan,1,False,Volkswagen,Engine,Engine Mechanical,2019,50509,True,True,False,0
657,526,Engine Air Distribution Hose,2,False,Mercedes-Benz,Fuel,"Hoses, Pipes, Tubes",2020,51587,True,True,True,18
174,226,Universal Joint,2,False,Mitsubishi,Steering,Steering,2021,53537,False,True,False,22
44,43,Engine Coolant Reservoir Mounting Plate,1,False,BMW,Cooling,Expansion Tanks & Parts,2020,140326,False,True,True,2
219,141,Suspension Control Arm,1,True,Mercedes-Benz,Suspension,Control Arms,2019,94771,True,True,False,9
536,456,Automatic Transmission Oil Pan Gasket,1,False,Mercedes-Benz,Transmission,Gaskets & Seals,2018,1282403,True,True,False,11
144,243,Engine Coolant Reservoir Hose,1,False,Volvo,Cooling,"Hoses, Pipes, Tubes",2018,65555,True,True,True,12
5,4,Suspension Control Arm,1,False,Audi,Suspension,Control Arms,2020,37316,False,True,False,1
14,30,Headlight Assembly,1,False,Volvo,Electrical,Headlamps,2018,95145,True,True,True,9
48,98,Engine Mount,1,False,Mercedes-Benz,Engine,Mountings & Bushings,2016,7899,True,True,False,13
389,288,Brake Master Cylinder,1,True,Porsche,Brakes,Hydraulic Cylinders,2020,18365,True,True,True,13
226,71,Engine Coolant Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,12031,True,True,False,16
14722,498,Engine Oil Drain Plug Gasket,1,True,Saab,Engine,Gaskets & Seals,2017,76600,True,True,False,4
316,465,Throttle Lever,1,True,Porsche,Fuel,"Cables, Controls, Levers",2018,14024,True,True,True,6
126,114,Drive Shaft Center Support,1,True,Volvo,Drivetrain & Hub,Driveshaft,2017,53555,True,True,True,15
55,30,Suspension Strut Mount,2,False,Volvo,Suspension,Mountings & Bushings,2017,52689,True,True,False,9
25,16,Steering Tie Rod End,1,False,Saab,Steering,Steering,2019,39607,True,True,False,10
331,344,Ignition Switch,1,False,BMW,Electrical,"Relays, Switches, Solenoids",2020,972983,True,True,True,0
563,524,Sunroof Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2017,60454,True,True,True,18
299,244,Exterior Light Bulb Socket,2,True,Saab,Electrical,Miscellaneous,2018,137724,True,True,False,1
173,170,Disc Brake Pad Wear Sensor,1,False,Land Rover,Brakes,Sensors & Senders,2021,20579,True,True,False,11
1784,1990,Ignition Coil,12,False,BMW,Electrical,Ignition System,2019,715260,True,True,False,9
246,397,Engine Coolant Reservoir,1,False,Cadillac,Cooling,Expansion Tanks & Parts,2018,2862878,False,True,False,0
128,98,Engine Crankcase Breather Hose,1,True,Mercedes-Benz,Fuel,Emissions,2020,17113,True,True,True,3
26,23,Steering Tie Rod End,2,False,Saab,Steering,Steering,2021,18965,True,False,False,12
1051,461,Engine Intake Manifold Cover,1,False,Volkswagen,Fuel,Emissions,2018,130416,True,True,True,8
150,169,HVAC Push Button Set,1,False,BMW,Climate Control,"Cables, Controls, Levers",2020,315639,True,True,True,7
28,46,Door Mirror Cover,1,False,BMW,Accessories,Exterior Trim,2019,489501,False,False,False,14
409,357,Engine Mount,2,False,Mercedes-Benz,Engine,Mountings & Bushings,2020,5333,True,True,True,21
2319,843,Disc Brake Pad Shim,4,True,Porsche,Brakes,Miscellaneous,2020,54880,False,True,False,4
441,110,Engine Oil Pan,1,False,Volvo,Engine,Engine Mechanical,2016,162216,True,True,True,4
444,352,HVAC Heater Hose,1,False,Volvo,Cooling,"Hoses, Pipes, Tubes",2019,51504,True,True,True,20
69,118,Suspension Control Arm and Ball Joint Assembly,1,False,Volkswagen,Suspension,Control Arms,2018,84955,True,True,False,3
34,29,Drive Belt Idler Pulley,1,False,BMW,Engine,Pulleys & Tensioners,2018,41073,False,True,False,11
286,196,Door Window Seal,1,False,Mercedes-Benz,Body,Gaskets & Seals,2019,3375,True,True,True,20
890,362,HVAC Heater Hose,1,False,Jaguar,Cooling,"Hoses, Pipes, Tubes",2016,9751,True,True,False,17
38,30,Engine Mount,1,False,Audi,Engine,Mountings & Bushings,2019,195243,True,True,False,4
80,133,PCV Valve,1,True,Land Rover,Fuel,Emissions,2021,12339,True,True,True,15
54,52,Steering Tie Rod Assembly,1,False,Audi,Steering,Steering,2019,245933,True,False,False,7
688,495,Drive Belt Tensioner,1,False,Audi,Engine,Pulleys & Tensioners,2021,70331,True,True,True,5
46,53,Engine Water Pump,1,False,Mercedes-Benz,Cooling,Water Pumps,2016,58498,True,False,False,11
109,109,Tail Light,1,False,Volvo,Electrical,Tail Lamps,2021,17290,True,True,False,22
266,285,Window Regulator,1,False,BMW,Body,Regulators,2020,313044,True,True,True,12
23,160,Suspension Stabilizer Bar Bushing,2,True,Jaguar,Suspension,Mountings & Bushings,2018,70202,True,False,False,8
8,3,Drive Belt Tensioner,1,False,Audi,Engine,Pulleys & Tensioners,2019,3088,False,True,False,7
688,103,Drive Belt Tensioner,1,False,Audi,Engine,Pulleys & Tensioners,2017,70331,True,True,True,1
334,461,Multi Purpose Relay,1,True,Land Rover,Electrical,"Relays, Switches, Solenoids",2017,71559,True,True,False,12
205,87,Hatch Lift Support,2,False,Volkswagen,Body,Lift Struts,2016,118529,False,False,False,1
73,11,Door Window Glass Run Channel,1,True,Porsche,Body,Exterior Trim,2019,9069,False,False,True,1
346,372,Tail Light Socket,2,True,BMW,Electrical,Sockets & Harness,2021,70537,True,True,True,7
6,53,Fuel Pump O-Ring,1,False,BMW,Fuel,Gaskets & Seals,2021,1233226,False,False,False,0
202,126,Engine Coolant Reservoir Cap,1,False,GMC,Cooling,Caps & Boots,2020,18601405,True,True,False,2
458,396,Manual Transmission Shift Rod Bushing,4,True,Mercedes-Benz,Transmission,Mountings & Bushings,2021,3375,True,True,True,4
35,28,Engine Air Intake Hose,1,True,Porsche,Fuel,"Hoses, Pipes, Tubes",2017,3464,False,True,True,1
610,1698,Suspension Stabilizer Bar Link,2,False,BMW,Suspension,Stabilizers,2016,59385,True,True,False,9
227,282,Radiator Coolant Hose,1,True,Jaguar,Cooling,"Hoses, Pipes, Tubes",2017,17663,True,True,True,7
38,39,Engine Mount,1,False,Volkswagen,Engine,Mountings & Bushings,2018,126864,False,False,False,2
270,256,Antenna Mast,1,False,Toyota,Electrical,Antenna,2020,84296,True,True,False,9
27,57,Engine Water Pump,1,False,Audi,Cooling,Water Pumps,2016,22655,True,True,False,7
31,152,HVAC Blower Motor Resistor,1,False,BMW,Climate Control,Motors & Servos,2016,46999,True,True,False,4
41,34,HVAC Heater Blend Door Actuator,1,False,Chevrolet,Climate Control,Motors & Servos,2019,1631865,True,False,False,1
82,98,High Intensity Discharge Headlight Control Module,2,False,Volkswagen,Electrical,Headlamps,2019,1625165,True,True,False,0
664,526,Radiator Coolant Hose Connector,1,False,Volkswagen,Cooling,Miscellaneous,2020,638052,True,True,False,3
235,265,Suspension Control Arm,1,True,Jaguar,Suspension,Control Arms,2019,32675,True,True,False,2
50,27,Hot Air Hose,1,False,Porsche,Engine,"Hoses, Pipes, Tubes",2020,12913,True,True,True,3
2056,620,Engine Coolant Reservoir,1,False,Audi,Cooling,Expansion Tanks & Parts,2018,3118124,True,True,False,2
18,15,Dome Light Lens,1,True,BMW,Electrical,Miscellaneous,2019,820,False,False,False,1
131,90,HVAC Defrost and Heater Air Duct Hose,1,False,BMW,Climate Control,Gaskets & Seals,2020,286212,False,True,True,1
197,114,Fuel Pump Strainer,1,False,GMC,Fuel,Fuel Supply,2020,1963560,False,True,False,2
19,20,Turbocharger Intercooler Hose,1,False,Volvo,Fuel,"Turbo, Parts & Controls",2020,16749,False,True,False,15
347,452,Engine Valve Cover Gasket,1,False,Mercedes-Benz,Engine,Gaskets & Seals,2021,54677,True,True,False,1
680,16,Engine Oil Pan,1,False,Pontiac,Engine,Engine Mechanical,2016,2345150,True,True,False,2
52,224,Steering Tie Rod End,1,False,BMW,Steering,Steering,2018,36402,True,False,False,4
530,168,Engine Coolant Reservoir,1,False,Mercedes-Benz,Cooling,Expansion Tanks & Parts,2019,271792,True,True,False,2
137,40,Engine Timing Idler Pulley,2,False,Isuzu,Engine,Pulleys & Tensioners,2019,106013,True,False,False,9
404,81,Engine Coolant Reservoir Cap,1,False,Pontiac,Cooling,Caps & Boots,2018,114846,False,False,False,5
6632,5039,Windshield Washer Pump Grommet,2,True,Volkswagen,Body,Wiper & Washer System,2020,5286394,True,True,True,8
6,8,Grille Frame,1,False,Mercedes-Benz,Body,Grilles,2020,3375,False,False,False,8
175,89,Radiator Mount Bracket,2,True,BMW,Cooling,Radiator / Matrix,2019,44307,False,True,True,1
44,83,Trunk Lock,1,True,Porsche,Body,Hinges & Latches,2018,9069,True,False,True,0
119,44,Steering Tie Rod Assembly,2,False,BMW,Steering,Steering,2018,5650,False,True,True,6
