units_sold,id,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
464,337~167554,2005-10-19 07:00:00.000,1,False,Land Rover,Electrical,2016,17759,12,False,True,True
324,337~167554,2005-10-19 07:00:00.000,1,False,Land Rover,Electrical,2017,17759,13,False,True,True
292,337~167554,2005-10-19 07:00:00.000,1,False,Land Rover,Electrical,2018,17759,14,False,True,True
4,49~140146,2005-10-14 19:00:00.000,1,False,Mercedes-Benz,Accessories,2020,98323,16,False,False,False
7,49~140146,2005-10-14 19:00:00.000,1,False,Mercedes-Benz,Accessories,2019,98323,15,False,False,False
10,49~140146,2005-10-14 19:00:00.000,1,False,Mercedes-Benz,Accessories,2018,98323,14,False,False,False
5,49~140146,2005-10-14 19:00:00.000,1,False,Mercedes-Benz,Accessories,2017,98323,13,False,False,False
13,49~140146,2005-10-14 19:00:00.000,1,False,Mercedes-Benz,Accessories,2016,98323,12,False,False,False
23,170~145429,2005-10-03 07:00:00.000,1,False,Jaguar,Climate Control,2020,1248,16,False,False,False
47,170~145429,2005-10-03 07:00:00.000,1,False,Jaguar,Climate Control,2019,1248,15,False,False,False
20,170~145429,2005-10-03 07:00:00.000,1,False,Jaguar,Climate Control,2018,1248,14,False,False,False
26,170~145429,2005-10-03 07:00:00.000,1,False,Jaguar,Climate Control,2017,1248,13,False,False,False
33,170~145429,2005-10-03 07:00:00.000,1,False,Jaguar,Climate Control,2016,1248,12,False,False,False
327,84~134071,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2020,154156,16,True,False,True
333,84~134071,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2019,154156,15,True,False,True
372,84~134071,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2018,154156,14,True,False,True
371,84~134071,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2017,154156,13,True,False,True
362,84~134071,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2016,154156,12,True,False,True
61,84~134074,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2020,46885,16,True,True,True
58,84~134074,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2019,46885,15,True,True,True
54,84~134074,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2018,46885,14,True,True,True
67,84~134074,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2017,46885,13,True,True,True
131,84~134074,2005-09-20 19:00:00.000,2,False,BMW,Electrical,2016,46885,12,True,True,True
79,4~142429,2005-08-29 19:00:00.000,1,False,Jaguar,Electrical,2020,29477,16,True,True,False
160,4~142429,2005-08-29 19:00:00.000,1,False,Jaguar,Electrical,2019,29477,15,True,True,False
190,4~142429,2005-08-29 19:00:00.000,1,False,Jaguar,Electrical,2018,29477,14,True,True,False
268,4~142429,2005-08-29 19:00:00.000,1,False,Jaguar,Electrical,2017,29477,13,True,True,False
272,4~142429,2005-08-29 19:00:00.000,1,False,Jaguar,Electrical,2016,29477,12,True,True,False
221,187~144367,2005-08-16 19:00:00.000,1,False,Land Rover,Cooling,2020,93193,16,True,True,False
313,187~144367,2005-08-16 19:00:00.000,1,False,Land Rover,Cooling,2019,93193,15,True,True,False
585,187~144367,2005-08-16 19:00:00.000,1,False,Land Rover,Cooling,2018,93193,14,True,True,False
421,187~144367,2005-08-16 19:00:00.000,1,False,Land Rover,Cooling,2017,93193,13,True,True,False
564,187~144367,2005-08-16 19:00:00.000,1,False,Land Rover,Cooling,2016,93193,12,True,True,False
14,16~128842,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2020,75491,16,True,False,False
10,16~128842,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2019,75491,15,True,False,False
10,16~128842,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2018,75491,14,True,False,False
11,16~128842,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2017,75491,13,True,False,False
16,16~128842,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2016,75491,12,True,False,False
9,16~128845,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2020,41220,16,True,False,False
11,16~128845,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2019,41220,15,True,False,False
10,16~128845,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2018,41220,14,True,False,False
10,16~128845,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2017,41220,13,True,False,False
12,16~128845,2005-06-30 19:00:00.000,1,False,Mercedes-Benz,Body,2016,41220,12,True,False,False
113,16~125572,2005-06-27 19:00:00.000,1,False,BMW,Cooling,2020,10471,16,True,False,True
60,16~125572,2005-06-27 19:00:00.000,1,False,BMW,Cooling,2019,10471,15,True,False,True
76,16~125572,2005-06-27 19:00:00.000,1,False,BMW,Cooling,2018,10471,14,True,False,True
80,16~125572,2005-06-27 19:00:00.000,1,False,BMW,Cooling,2017,10471,13,True,False,True
66,16~125572,2005-06-27 19:00:00.000,1,False,BMW,Cooling,2016,10471,12,True,False,True
94,27~136771,2005-06-17 07:00:00.000,1,False,Porsche,Climate Control,2020,44024,16,True,True,False
59,27~136771,2005-06-17 07:00:00.000,1,False,Porsche,Climate Control,2019,44024,15,True,True,False
198,27~136771,2005-06-17 07:00:00.000,1,False,Porsche,Climate Control,2018,44024,14,True,True,False
146,27~136771,2005-06-17 07:00:00.000,1,False,Porsche,Climate Control,2017,44024,13,True,True,False
128,27~136771,2005-06-17 07:00:00.000,1,False,Porsche,Climate Control,2016,44024,12,True,True,False
94,27~136771,2005-06-17 07:00:00.000,1,False,Volkswagen,Climate Control,2020,44024,16,True,True,False
59,27~136771,2005-06-17 07:00:00.000,1,False,Volkswagen,Climate Control,2019,44024,15,True,True,False
198,27~136771,2005-06-17 07:00:00.000,1,False,Volkswagen,Climate Control,2018,44024,14,True,True,False
146,27~136771,2005-06-17 07:00:00.000,1,False,Volkswagen,Climate Control,2017,44024,13,True,True,False
128,27~136771,2005-06-17 07:00:00.000,1,False,Volkswagen,Climate Control,2016,44024,12,True,True,False
271,16~125620,2005-06-16 19:00:00.000,1,False,BMW,Cooling,2020,59314,16,True,True,False
165,16~125620,2005-06-16 19:00:00.000,1,False,BMW,Cooling,2019,59314,15,True,True,False
339,16~125620,2005-06-16 19:00:00.000,1,False,BMW,Cooling,2018,59314,14,True,True,False
273,16~125620,2005-06-16 19:00:00.000,1,False,BMW,Cooling,2017,59314,13,True,True,False
333,16~125620,2005-06-16 19:00:00.000,1,False,BMW,Cooling,2016,59314,12,True,True,False
4,114~144931,2005-06-15 19:00:00.000,1,False,Mercedes-Benz,Accessories,2020,78932,16,False,False,False
2,114~144931,2005-06-15 19:00:00.000,1,False,Mercedes-Benz,Accessories,2019,78932,15,False,False,False
6,114~144931,2005-06-15 19:00:00.000,1,False,Mercedes-Benz,Accessories,2018,78932,14,False,False,False
7,114~144931,2005-06-15 19:00:00.000,1,False,Mercedes-Benz,Accessories,2017,78932,13,False,False,False
12,114~144931,2005-06-15 19:00:00.000,1,False,Mercedes-Benz,Accessories,2016,78932,12,False,False,False
134,27~125998,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2020,28345,16,True,True,True
119,27~125998,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2019,28345,15,True,True,True
77,27~125998,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2018,28345,14,True,True,True
53,27~125998,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2017,28345,13,True,True,True
29,27~125998,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,28345,12,True,True,True
24,27~149242,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2020,4625,16,False,False,False
14,27~149242,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2019,4625,15,False,False,False
20,27~149242,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2018,4625,14,False,False,False
5,27~149242,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2017,4625,13,False,False,False
17,27~149242,2005-06-15 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,4625,12,False,False,False
9,49~139984,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2020,192245,16,True,False,False
15,49~139984,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2019,192245,15,True,False,False
18,49~139984,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2018,192245,14,True,False,False
17,49~139984,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2017,192245,13,True,False,False
20,49~139984,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2016,192245,12,True,False,False
41,114~140125,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2020,489501,16,False,False,False
46,114~140125,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2019,489501,15,False,False,False
63,114~140125,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2018,489501,14,False,False,False
69,114~140125,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2017,489501,13,False,False,False
68,114~140125,2005-06-07 19:00:00.000,1,False,BMW,Accessories,2016,489501,12,False,False,False
5,82~140176,2005-06-07 19:00:00.000,1,False,Mercedes-Benz,Accessories,2020,78932,16,False,False,False
2,82~140176,2005-06-07 19:00:00.000,1,False,Mercedes-Benz,Accessories,2019,78932,15,False,False,False
2,82~140176,2005-06-07 19:00:00.000,1,False,Mercedes-Benz,Accessories,2018,78932,14,False,False,False
6,82~140176,2005-06-07 19:00:00.000,1,False,Mercedes-Benz,Accessories,2017,78932,13,False,False,False
9,82~140176,2005-06-07 19:00:00.000,1,False,Mercedes-Benz,Accessories,2016,78932,12,False,False,False
61,27~129124,2005-06-07 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2020,166091,16,False,True,False
40,27~129124,2005-06-07 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2019,166091,15,False,True,False
72,27~129124,2005-06-07 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2018,166091,14,False,True,False
97,27~129124,2005-06-07 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2017,166091,13,False,True,False
111,27~129124,2005-06-07 07:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,166091,12,False,True,False
1,82~140008,2005-06-06 07:00:00.000,1,False,Mercedes-Benz,Accessories,2020,177255,16,False,False,False
4,82~140008,2005-06-06 07:00:00.000,1,False,Mercedes-Benz,Accessories,2019,177255,15,False,False,False
5,82~140008,2005-06-06 07:00:00.000,1,False,Mercedes-Benz,Accessories,2018,177255,14,False,False,False
7,82~140008,2005-06-06 07:00:00.000,1,False,Mercedes-Benz,Accessories,2017,177255,13,False,False,False
11,82~140008,2005-06-06 07:00:00.000,1,False,Mercedes-Benz,Accessories,2016,177255,12,False,False,False
2,49~141280,2005-05-31 19:00:00.000,1,False,Mercedes-Benz,Accessories,2020,75491,16,False,False,False
2,49~141280,2005-05-31 19:00:00.000,1,False,Mercedes-Benz,Accessories,2017,75491,13,False,False,False
3,49~141280,2005-05-31 19:00:00.000,1,False,Mercedes-Benz,Accessories,2016,75491,12,False,False,False
733,49~142384,2005-05-27 07:00:00.000,1,False,Jaguar,Electrical,2020,620037,16,True,True,True
745,49~142384,2005-05-27 07:00:00.000,1,False,Jaguar,Electrical,2019,620037,15,True,True,True
872,49~142384,2005-05-27 07:00:00.000,1,False,Jaguar,Electrical,2018,620037,14,True,True,True
766,49~142384,2005-05-27 07:00:00.000,1,False,Jaguar,Electrical,2017,620037,13,True,True,True
914,49~142384,2005-05-27 07:00:00.000,1,False,Jaguar,Electrical,2016,620037,12,True,True,True
733,49~142384,2005-05-27 07:00:00.000,1,False,Land Rover,Electrical,2020,620037,16,True,True,True
745,49~142384,2005-05-27 07:00:00.000,1,False,Land Rover,Electrical,2019,620037,15,True,True,True
872,49~142384,2005-05-27 07:00:00.000,1,False,Land Rover,Electrical,2018,620037,14,True,True,True
766,49~142384,2005-05-27 07:00:00.000,1,False,Land Rover,Electrical,2017,620037,13,True,True,True
914,49~142384,2005-05-27 07:00:00.000,1,False,Land Rover,Electrical,2016,620037,12,True,True,True
70,352~127705,2005-05-26 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2020,171622,16,True,True,False
17,352~127705,2005-05-26 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2019,171622,15,True,True,False
55,352~127705,2005-05-26 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2018,171622,14,True,True,False
20,352~127705,2005-05-26 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2017,171622,13,True,True,False
32,352~127705,2005-05-26 19:00:00.000,1,False,Mercedes-Benz,Climate Control,2016,171622,12,True,True,False
64,133~136399,2005-05-19 19:00:00.000,1,False,Volvo,Electrical,2020,77443,16,True,True,True
68,133~136399,2005-05-19 19:00:00.000,1,False,Volvo,Electrical,2019,77443,15,True,True,True
104,133~136399,2005-05-19 19:00:00.000,1,False,Volvo,Electrical,2018,77443,14,True,True,True
154,133~136399,2005-05-19 19:00:00.000,1,False,Volvo,Electrical,2017,77443,13,True,True,True
202,133~136399,2005-05-19 19:00:00.000,1,False,Volvo,Electrical,2016,77443,12,True,True,True
47,133~136396,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2020,77443,16,True,True,True
47,133~136396,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2019,77443,15,True,True,True
74,133~136396,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2018,77443,14,True,True,True
209,133~136396,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2017,77443,13,True,True,True
166,133~136396,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2016,77443,12,True,True,True
13,133~136882,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2020,110794,16,True,True,False
35,133~136882,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2019,110794,15,True,True,False
89,133~136882,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2018,110794,14,True,True,False
117,133~136882,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2017,110794,13,True,True,False
152,133~136882,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2016,110794,12,True,True,False
16,133~136885,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2020,110794,16,True,True,False
25,133~136885,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2019,110794,15,True,True,False
113,133~136885,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2018,110794,14,True,True,False
73,133~136885,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2017,110794,13,True,True,False
192,133~136885,2005-05-19 07:00:00.000,1,False,Volvo,Electrical,2016,110794,12,True,True,False
1,49~145405,2005-05-13 07:00:00.000,1,False,Land Rover,Accessories,2020,22130,16,False,False,False
2,49~145405,2005-05-13 07:00:00.000,1,False,Land Rover,Accessories,2019,22130,15,False,False,False
5,49~145405,2005-05-13 07:00:00.000,1,False,Land Rover,Accessories,2018,22130,14,False,False,False
5,49~145405,2005-05-13 07:00:00.000,1,False,Land Rover,Accessories,2017,22130,13,False,False,False
7,49~145405,2005-05-13 07:00:00.000,1,False,Land Rover,Accessories,2016,22130,12,False,False,False
3,49~141226,2005-05-13 07:00:00.000,1,False,Mercedes-Benz,Accessories,2020,84191,16,False,False,False
4,49~141226,2005-05-13 07:00:00.000,1,False,Mercedes-Benz,Accessories,2018,84191,14,False,False,False
1,49~141226,2005-05-13 07:00:00.000,1,False,Mercedes-Benz,Accessories,2017,84191,13,False,False,False
1,49~141226,2005-05-13 07:00:00.000,1,False,Mercedes-Benz,Accessories,2016,84191,12,False,False,False
8,16~141550,2005-05-05 19:00:00.000,1,False,Triumph,Cooling,2020,195,16,False,False,False
17,16~141550,2005-05-05 19:00:00.000,1,False,Triumph,Cooling,2019,195,15,False,False,False
18,16~141550,2005-05-05 19:00:00.000,1,False,Triumph,Cooling,2018,195,14,False,False,False
10,16~141550,2005-05-05 19:00:00.000,1,False,Triumph,Cooling,2017,195,13,False,False,False
27,16~141550,2005-05-05 19:00:00.000,1,False,Triumph,Cooling,2016,195,12,False,False,False
2,49~141286,2005-04-28 19:00:00.000,1,False,Mercedes-Benz,Accessories,2020,42419,16,False,False,False
1,49~141286,2005-04-28 19:00:00.000,1,False,Mercedes-Benz,Accessories,2017,42419,13,False,False,False
6,49~141286,2005-04-28 19:00:00.000,1,False,Mercedes-Benz,Accessories,2016,42419,12,False,False,False
42,16~125095,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2020,3375,16,True,True,False
33,16~125095,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2019,3375,15,True,True,False
54,16~125095,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2018,3375,14,True,True,False
52,16~125095,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2017,3375,13,True,True,False
50,16~125095,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2016,3375,12,True,True,False
31,16~125098,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2020,3375,16,True,False,False
31,16~125098,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2019,3375,15,True,False,False
51,16~125098,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2018,3375,14,True,False,False
61,16~125098,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2017,3375,13,True,False,False
48,16~125098,2005-04-26 19:00:00.000,1,False,Mercedes-Benz,Body,2016,3375,12,True,False,False
169,16~125125,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2020,3375,16,True,False,False
94,16~125125,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2019,3375,15,True,False,False
229,16~125125,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2018,3375,14,True,False,False
121,16~125125,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2017,3375,13,True,False,False
293,16~125125,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2016,3375,12,True,False,False
172,16~125128,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2020,3375,16,True,False,False
90,16~125128,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2019,3375,15,True,False,False
229,16~125128,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2018,3375,14,True,False,False
121,16~125128,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2017,3375,13,True,False,False
279,16~125128,2005-04-26 07:00:00.000,1,False,Mercedes-Benz,Body,2016,3375,12,True,False,False
435,147~147898,2005-04-25 07:00:00.000,1,True,BMW,Drivetrain & Hub,2020,122268,16,True,True,False
