units_sold,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
29,2020-09-16 20:59:35.667,1,False,Mercedes-Benz,Fuel,2020,478429,1,False,False,True
32,2020-09-16 20:26:53.740,1,False,BMW,Suspension,2020,480973,1,False,True,False
35,2020-09-16 20:26:53.717,1,False,BMW,Suspension,2020,480973,1,False,True,False
17,2020-09-16 20:26:44.547,1,False,Lexus,Engine,2020,146429,1,False,False,False
17,2020-09-16 20:26:44.547,1,False,Toyota,Engine,2020,146429,1,False,False,False
21,2020-09-16 20:26:41.980,1,False,Audi,Suspension,2020,58248,1,True,False,False
13,2020-09-16 15:38:08.243,1,False,Hyundai,Engine,2020,955747,1,False,False,False
13,2020-09-16 15:38:08.243,1,False,Kia,Engine,2020,955747,1,False,False,False
15,2020-09-15 18:44:37.943,1,False,Audi,Body,2020,94548,1,True,False,True
15,2020-09-15 18:44:37.943,1,False,Porsche,Body,2020,94548,1,True,False,True
30,2020-09-15 18:44:37.907,1,False,Audi,Body,2020,159166,1,True,False,False
30,2020-09-15 18:44:37.907,1,False,Porsche,Body,2020,159166,1,True,False,False
42,2020-09-15 17:28:29.257,1,False,Volkswagen,Body,2020,757035,1,False,True,True
24,2020-09-15 16:55:01.997,2,False,Infiniti,Engine,2020,1364557,1,False,False,False
24,2020-09-15 16:55:01.997,2,False,Nissan,Engine,2020,1364557,1,False,False,False
14,2020-09-15 14:33:59.920,1,False,Infiniti,Engine,2020,475259,1,False,False,False
14,2020-09-15 14:33:59.920,1,False,Nissan,Engine,2020,475259,1,False,False,False
101,2020-09-14 21:24:14.800,1,False,Volkswagen,Engine,2020,1065701,1,True,True,False
24,2020-09-14 18:25:58.270,1,True,Mercedes-Benz,Fuel,2020,1046305,1,True,False,False
4,2020-09-14 18:25:46.683,1,False,Chevrolet,Engine,2020,64237,1,False,False,False
4,2020-09-14 18:25:46.683,1,False,Pontiac,Engine,2020,64237,1,False,False,False
13,2020-09-14 18:25:46.347,1,False,Land Rover,Cooling,2020,21702,1,False,False,False
13,2020-09-14 15:19:13.880,1,False,Scion,Body,2020,3543611,1,True,False,False
13,2020-09-14 15:19:13.880,1,False,Toyota,Body,2020,3543611,1,True,False,False
8,2020-09-14 15:19:13.853,1,False,Lexus,Body,2020,9232687,1,False,False,False
8,2020-09-14 15:19:13.853,1,False,Scion,Body,2020,9232687,1,False,False,False
8,2020-09-14 15:19:13.853,1,False,Toyota,Body,2020,9232687,1,False,False,False
15,2020-09-14 15:19:13.393,1,False,Audi,Body,2020,1202343,1,True,False,False
15,2020-09-14 15:19:13.393,1,False,Porsche,Body,2020,1202343,1,True,False,False
15,2020-09-14 15:19:12.977,1,False,Audi,Body,2020,192383,1,True,False,False
15,2020-09-14 15:19:12.977,1,False,Volkswagen,Body,2020,192383,1,True,False,False
3,2020-09-14 15:19:11.130,1,False,Volkswagen,Engine,2020,93888,1,False,False,False
16,2020-09-11 22:09:09.190,1,False,Audi,Body,2020,950050,1,True,False,True
16,2020-09-11 22:09:09.190,1,False,Porsche,Body,2020,950050,1,True,False,True
50,2020-09-11 20:37:04.557,1,False,Lexus,Electrical,2020,14127372,1,True,False,False
50,2020-09-11 20:37:04.557,1,False,Scion,Electrical,2020,14127372,1,True,False,False
50,2020-09-11 20:37:04.557,1,False,Toyota,Electrical,2020,14127372,1,True,False,False
15,2020-09-11 16:14:36.910,1,False,Audi,Body,2020,227768,1,True,False,False
15,2020-09-11 16:14:36.910,1,False,Porsche,Body,2020,227768,1,True,False,False
15,2020-09-11 16:14:36.910,1,False,Volkswagen,Body,2020,227768,1,True,False,False
15,2020-09-11 16:14:36.887,1,False,Audi,Body,2020,193662,1,True,False,True
15,2020-09-11 16:14:36.887,1,False,Porsche,Body,2020,193662,1,True,False,True
20,2020-09-10 21:30:59.720,1,False,Audi,Cooling,2020,489825,1,False,False,False
20,2020-09-10 21:30:59.720,1,False,Volkswagen,Cooling,2020,489825,1,False,False,False
29,2020-09-10 17:58:39.680,1,False,Volkswagen,Body,2020,1263213,1,False,False,True
42,2020-09-10 15:45:17.713,2,True,Land Rover,Body,2020,180577,1,False,True,False
22,2020-09-10 15:45:17.677,2,True,Land Rover,Body,2020,97808,1,True,False,False
56,2020-09-09 17:08:20.600,2,False,BMW,Brakes,2020,316325,1,True,True,False
30,2020-09-09 14:08:37.607,1,False,Volkswagen,Body,2020,800784,1,False,False,True
27,2020-09-09 14:08:34.513,1,False,Volkswagen,Body,2020,1114747,1,False,False,True
7,2020-09-08 23:11:55.750,1,True,Porsche,Drivetrain & Hub,2020,5109,1,False,False,True
13,2020-09-08 23:11:55.637,1,True,Porsche,Transmission,2020,17051,1,False,False,True
30,2020-09-08 22:14:38.767,1,False,BMW,Suspension,2020,343776,1,False,False,True
15,2020-09-08 22:10:42.320,1,False,Audi,Body,2020,204673,1,True,False,True
5,2020-09-08 21:54:35.807,1,True,Mercedes-Benz,Engine,2020,34552,1,False,False,False
38,2020-09-08 21:54:16.287,1,False,Buick,Engine,2020,501951,1,False,False,False
38,2020-09-08 21:54:16.287,1,False,Chevrolet,Engine,2020,501951,1,False,False,False
38,2020-09-08 21:54:16.287,1,False,GMC,Engine,2020,501951,1,False,False,False
38,2020-09-08 21:54:16.287,1,False,Pontiac,Engine,2020,501951,1,False,False,False
38,2020-09-08 21:54:16.287,1,False,Saab,Engine,2020,501951,1,False,False,False
38,2020-09-08 21:54:16.287,1,False,Saturn,Engine,2020,501951,1,False,False,False
16,2020-09-08 19:04:47.510,1,False,Audi,Body,2020,127748,1,True,False,True
10,2020-09-08 17:21:52.850,1,False,Honda,Brakes,2020,563321,1,False,False,False
48,2020-09-08 15:50:02.657,2,False,Ford,Engine,2020,146369,1,False,False,False
48,2020-09-08 15:50:02.657,2,False,Lincoln,Engine,2020,146369,1,False,False,False
52,2020-09-08 15:50:02.617,2,False,Ford,Engine,2020,3794873,1,False,False,False
52,2020-09-08 15:50:02.617,2,False,Lincoln,Engine,2020,3794873,1,False,False,False
68,2020-09-08 15:49:53.457,1,False,Audi,Brakes,2020,2772193,1,False,True,False
68,2020-09-08 15:49:53.457,1,False,Volkswagen,Brakes,2020,2772193,1,False,True,False
100,2020-09-08 15:49:53.423,1,False,Audi,Brakes,2020,2772193,1,True,True,False
100,2020-09-08 15:49:53.423,1,False,Volkswagen,Brakes,2020,2772193,1,True,True,False
207,2020-09-08 14:31:12.623,1,True,Volvo,Engine,2020,29111,1,True,False,True
20,2020-09-08 14:22:12.893,1,False,Chevrolet,Cooling,2020,917084,1,True,False,False
20,2020-09-08 14:22:12.893,1,False,Oldsmobile,Cooling,2020,917084,1,True,False,False
20,2020-09-08 14:22:12.893,1,False,Pontiac,Cooling,2020,917084,1,True,False,False
6,2020-09-08 14:20:54.890,1,False,Audi,Engine,2020,605,1,True,False,False
27,2020-09-08 14:20:54.857,1,False,Audi,Engine,2020,24155,1,True,False,False
27,2020-09-08 14:20:54.857,1,False,Volkswagen,Engine,2020,24155,1,True,False,False
28,2020-09-04 23:37:20.953,1,False,Lexus,Body,2020,11753167,1,True,False,False
28,2020-09-04 23:37:20.953,1,False,Scion,Body,2020,11753167,1,True,False,False
28,2020-09-04 23:37:20.953,1,False,Toyota,Body,2020,11753167,1,True,False,False
28,2020-09-04 23:37:20.900,1,False,Lexus,Body,2020,13500458,1,True,False,False
28,2020-09-04 23:37:20.900,1,False,Scion,Body,2020,13500458,1,True,False,False
28,2020-09-04 23:37:20.900,1,False,Toyota,Body,2020,13500458,1,True,False,False
31,2020-09-03 22:09:47.137,1,False,Volkswagen,Body,2020,800784,1,False,True,True
38,2020-09-03 17:56:25.870,2,False,Cadillac,Brakes,2020,4260677,1,False,False,False
38,2020-09-03 17:56:25.870,2,False,Chevrolet,Brakes,2020,4260677,1,False,False,False
38,2020-09-03 17:56:25.870,2,False,GMC,Brakes,2020,4260677,1,False,False,False
38,2020-09-03 17:56:25.870,2,False,Hummer,Brakes,2020,4260677,1,False,False,False
14,2020-09-03 17:16:28.693,1,False,BMW,Body,2020,2023032,1,False,True,False
15,2020-09-02 23:24:14.193,1,False,Audi,Body,2020,29129,1,True,False,True
15,2020-09-02 23:24:14.167,1,False,Audi,Body,2020,29129,1,True,False,True
88,2020-09-02 22:32:36.183,1,False,Nissan,Brakes,2020,508938,1,True,False,False
30,2020-09-02 17:16:48.177,1,False,BMW,Suspension,2020,343776,1,False,False,True
78,2020-09-02 16:52:27.777,1,False,Nissan,Brakes,2020,508938,1,True,False,False
16,2020-09-01 23:59:04.570,1,False,BMW,Body,2020,1820144,1,False,True,False
16,2020-09-01 23:59:04.570,1,False,Mini,Body,2020,1820144,1,False,True,False
9,2020-09-01 23:59:04.270,1,False,BMW,Body,2020,1820144,1,False,False,False
9,2020-09-01 23:59:04.270,1,False,Mini,Body,2020,1820144,1,False,False,False
58,2020-09-01 23:40:37.490,1,False,Volkswagen,Body,2020,796310,1,False,True,True
48,2020-09-01 18:29:37.967,1,True,Hyundai,Electrical,2020,152307,1,True,True,False
90,2020-09-01 18:29:24.983,1,True,BMW,Engine,2020,1004577,1,True,True,True
15,2020-09-01 14:05:50.143,1,False,Audi,Body,2020,225535,1,True,False,False
15,2020-09-01 14:05:50.143,1,False,Porsche,Body,2020,225535,1,True,False,False
15,2020-09-01 14:05:50.143,1,False,Volkswagen,Body,2020,225535,1,True,False,False
55,2020-08-31 19:17:44.230,1,True,Porsche,Steering,2020,23561,1,False,False,True
67,2020-08-31 18:41:09.393,2,False,Mini,Suspension,2020,479580,1,True,True,False
16,2020-08-31 18:40:24.350,1,False,Audi,Body,2020,1132818,1,True,False,False
25,2020-08-31 18:40:04.927,1,False,BMW,Brakes,2020,479733,1,True,False,False
91,2020-08-27 21:15:38.190,1,False,Buick,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Cadillac,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Chevrolet,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Chrysler,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Dodge,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Fiat,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,GMC,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Jeep,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Ram,Cooling,2020,19214102,1,False,False,False
91,2020-08-27 21:15:38.190,1,False,Saab,Cooling,2020,19214102,1,False,False,False
64,2020-08-27 21:15:38.137,2,True,Cadillac,Body,2020,0,1,False,False,False
64,2020-08-27 21:15:38.137,2,True,Chevrolet,Body,2020,0,1,False,False,False
64,2020-08-27 21:15:38.137,2,True,GMC,Body,2020,0,1,False,False,False
21,2020-08-27 21:15:37.900,1,False,Dodge,Engine,2020,150006,1,False,False,False
21,2020-08-27 21:15:37.900,1,False,Freightliner,Engine,2020,150006,1,False,False,False
21,2020-08-27 21:15:37.900,1,False,Mercedes-Benz,Engine,2020,150006,1,False,False,False
5,2020-08-27 21:15:37.797,1,False,Volvo,Engine,2020,52689,1,False,False,False
57,2020-08-27 21:15:36.680,1,True,BMW,Body,2020,1195474,1,False,True,True
20,2020-08-27 21:15:35.643,1,False,Mercedes-Benz,Engine,2020,881782,1,False,False,True
6,2020-08-27 21:15:35.613,1,False,Mercedes-Benz,Engine,2020,54677,1,False,False,False
85,2020-08-27 21:15:32.203,1,False,Volkswagen,Transmission,2020,1928152,1,True,False,False
20,2020-08-27 21:15:32.173,1,False,Mercedes-Benz,Engine,2020,159044,1,True,False,True
91,2020-08-27 21:15:31.420,2,False,Audi,Engine,2020,671567,1,False,True,False
91,2020-08-27 21:15:31.420,2,False,Volkswagen,Engine,2020,671567,1,False,True,False
19,2020-08-27 21:15:30.980,1,False,Audi,Engine,2020,154119,1,False,False,False
19,2020-08-27 21:15:30.980,1,False,Volkswagen,Engine,2020,154119,1,False,False,False
81,2020-08-26 22:30:28.347,2,False,Ford,Brakes,2020,1378645,1,False,False,False
81,2020-08-26 22:30:28.347,2,False,Lincoln,Brakes,2020,1378645,1,False,False,False
26,2020-08-26 16:57:18.877,1,False,Dodge,Engine,2020,151992,1,False,True,False
26,2020-08-26 16:57:18.877,1,False,Freightliner,Engine,2020,151992,1,False,True,False
26,2020-08-26 16:57:18.877,1,False,Jeep,Engine,2020,151992,1,False,True,False
26,2020-08-26 16:57:18.877,1,False,Mercedes-Benz,Engine,2020,151992,1,False,True,False
48,2020-08-25 21:05:38.130,1,False,BMW,Transmission,2020,338893,1,False,False,True
3,2020-08-24 23:08:33.917,1,True,BMW,Body,2020,84322,1,True,False,False
9,2020-08-21 23:24:22.340,1,True,Volvo,Cooling,2020,25470,1,False,False,False
120,2020-08-21 15:39:36.247,4,True,Porsche,Body,2020,65533,1,True,False,False
23,2020-08-20 20:12:31.787,1,True,Mercedes-Benz,Body,2020,0,1,True,False,False
7,2020-08-20 18:28:28.327,1,True,Audi,Fuel,2020,228720,1,True,False,False
7,2020-08-20 18:28:28.327,1,True,Volkswagen,Fuel,2020,228720,1,True,False,False
112,2020-08-19 17:55:56.547,1,True,BMW,Body,2020,4065161,1,False,True,True
112,2020-08-19 17:55:56.547,1,True,Mini,Body,2020,4065161,1,False,True,True
40,2020-08-19 15:28:54.517,1,True,Jaguar,Steering,2020,36316,1,True,False,True
40,2020-08-17 18:46:43.847,1,True,Mini,Fuel,2020,81602,1,False,False,True
23,2020-08-17 18:46:43.743,1,True,Mini,Fuel,2020,86936,1,False,False,True
113,2020-08-17 18:46:37.937,2,True,Mercedes-Benz,Electrical,2020,190772,1,False,False,True
29,2020-08-14 22:45:15.347,1,True,Jaguar,Steering,2020,64009,1,True,False,True
10,2020-08-14 18:57:27.623,1,False,BMW,Suspension,2020,98785,1,False,False,False
26,2020-08-14 18:28:38.267,1,False,BMW,Brakes,2020,227736,1,True,False,False
4,2020-08-13 19:00:21.800,1,False,Audi,Body,2020,21163,1,True,False,False
6,2020-08-11 22:06:23.830,1,False,Lexus,Brakes,2020,216582,1,False,False,False
6,2020-08-11 22:06:23.830,1,False,Toyota,Brakes,2020,216582,1,False,False,False
50,2020-08-11 22:06:23.760,1,False,Lexus,Brakes,2020,1958911,1,True,False,False
50,2020-08-11 22:06:23.760,1,False,Toyota,Brakes,2020,1958911,1,True,False,False
61,2020-08-11 22:06:23.553,1,False,Toyota,Brakes,2020,1425239,1,True,False,False
50,2020-08-10 23:28:01.700,1,False,Toyota,Brakes,2020,986375,1,True,False,False
21,2020-08-10 23:28:01.330,1,False,Toyota,Engine,2020,956744,1,True,False,False
50,2020-08-10 23:28:00.840,1,False,Toyota,Brakes,2020,986375,1,True,False,False
98,2020-08-10 23:28:00.587,1,False,Toyota,Brakes,2020,1425239,1,True,False,False
52,2020-08-10 23:28:00.287,2,False,Lexus,Brakes,2020,0,1,True,False,False
52,2020-08-10 23:28:00.287,2,False,Toyota,Brakes,2020,0,1,True,False,False
148,2020-08-10 23:24:34.187,1,True,Audi,Engine,2020,68352,1,True,True,True
148,2020-08-10 23:24:34.187,1,True,Volkswagen,Engine,2020,68352,1,True,True,True
34,2020-08-07 22:50:39.473,1,False,Land Rover,Climate Control,2020,23617,1,True,False,False
25,2020-08-07 22:50:39.447,1,False,Ford,Cooling,2020,978925,1,False,False,False
25,2020-08-07 22:50:39.447,1,False,Mercury,Cooling,2020,978925,1,False,False,False
195,2020-08-07 22:28:05.797,1,True,Land Rover,Fuel,2020,81037,1,True,False,True
201,2020-08-06 21:03:25.517,1,False,Porsche,Cooling,2020,105052,1,True,False,True
29,2020-08-06 18:25:09.460,1,False,Lexus,Cooling,2020,3204941,1,False,False,False
29,2020-08-06 18:25:09.460,1,False,Scion,Cooling,2020,3204941,1,False,False,False
29,2020-08-06 18:25:09.460,1,False,Toyota,Cooling,2020,3204941,1,False,False,False
1937,2020-08-05 20:20:52.963,1,False,Audi,Engine,2020,569209,1,True,True,True
1937,2020-08-05 20:20:52.963,1,False,Volkswagen,Engine,2020,569209,1,True,True,True
61,2020-08-05 00:13:18.107,1,False,Audi,Engine,2020,365214,1,False,True,True
61,2020-08-05 00:13:18.107,1,False,Volkswagen,Engine,2020,365214,1,False,True,True
122,2020-08-03 22:04:36.207,2,True,Mercedes-Benz,Electrical,2020,327721,1,True,False,True
13,2020-08-03 18:06:27.477,1,True,Mercedes-Benz,Engine,2020,9659,1,True,False,False
26,2020-07-31 20:23:22.957,2,False,BMW,Brakes,2020,79580,1,False,True,False
43,2020-07-31 16:15:04.923,1,True,BMW,Transmission,2020,110517,1,False,False,True
12,2020-07-29 23:27:03.523,1,False,Volvo,Fuel,2020,284268,1,False,False,False
26,2020-07-29 23:27:03.493,1,False,Volvo,Fuel,2020,362424,1,False,False,False
10,2020-07-28 21:39:48.897,2,False,BMW,Brakes,2020,17913,1,True,False,False
30,2020-07-28 21:39:48.873,2,False,BMW,Brakes,2020,158647,1,True,False,False
402,2020-07-28 17:24:32.390,1,True,Mini,Engine,2020,162699,1,True,True,True
26,2020-07-27 22:05:37.850,2,True,Porsche,Suspension,2020,691,1,True,False,True
102,2020-07-27 20:10:13.850,1,False,Audi,Cooling,2020,1031747,1,True,False,False
102,2020-07-27 20:10:13.850,1,False,Volkswagen,Cooling,2020,1031747,1,True,False,False
4,2020-07-27 16:06:29.320,1,False,Mercedes-Benz,Suspension,2020,224471,1,False,False,False
23,2020-07-23 22:19:39.377,1,True,Porsche,Body,2020,9069,1,False,False,True
33,2020-07-23 17:28:40.890,2,False,Mini,Brakes,2020,168538,1,True,False,False
50,2020-07-22 22:24:04.133,1,False,Audi,Cooling,2020,64347,1,True,False,True
76,2020-07-20 21:42:38.660,1,True,Porsche,Electrical,2020,3192,1,True,False,True
111,2020-07-20 21:15:26.477,2,False,BMW,Engine,2020,105926,1,True,False,True
16,2020-07-17 17:40:12.170,2,False,Audi,Suspension,2020,95236,1,True,False,False
16,2020-07-17 17:40:12.170,2,False,Volkswagen,Suspension,2020,95236,1,True,False,False
9,2020-07-17 17:40:12.153,1,False,Audi,Transmission,2020,41040,1,False,False,False
9,2020-07-17 17:40:12.153,1,False,Volkswagen,Transmission,2020,41040,1,False,False,False
18,2020-07-17 17:40:11.133,1,False,Mercedes-Benz,Fuel,2020,338791,1,False,False,False
22,2020-07-17 17:40:11.110,1,False,Mercedes-Benz,Fuel,2020,477848,1,True,False,False
92,2020-07-16 23:24:38.257,2,True,Mercedes-Benz,Engine,2020,91320,1,True,False,False
100,2020-07-16 18:48:44.507,1,False,Audi,Brakes,2020,3409673,1,False,False,False
100,2020-07-16 18:48:44.507,1,False,Volkswagen,Brakes,2020,3409673,1,False,False,False
100,2020-07-16 18:48:44.477,1,False,Audi,Brakes,2020,3416532,1,True,False,False
100,2020-07-16 18:48:44.477,1,False,Volkswagen,Brakes,2020,3416532,1,True,False,False
72,2020-07-15 21:28:48.793,2,False,Mini,Brakes,2020,168538,1,True,False,False
42,2020-07-15 19:26:33.847,1,True,Porsche,Body,2020,44662,1,False,False,True
117,2020-07-15 19:26:33.827,1,True,Porsche,Drivetrain & Hub,2020,36624,1,False,True,False
36,2020-07-15 19:26:32.507,2,True,Porsche,Engine,2020,52940,1,False,False,True
77,2020-07-15 19:26:32.490,1,True,Porsche,Body,2020,11151,1,False,False,True
28,2020-07-15 19:26:32.277,2,True,Porsche,Engine,2020,37413,1,False,False,True
38,2020-07-15 18:55:11.287,1,False,Acura,Engine,2020,5244701,1,False,True,False
38,2020-07-15 18:55:11.287,1,False,Honda,Engine,2020,5244701,1,False,True,False
61,2020-07-15 18:51:59.260,4,True,BMW,Electrical,2020,1168430,1,False,True,True
61,2020-07-15 18:51:59.260,4,True,Mini,Electrical,2020,1168430,1,False,True,True
9,2020-07-14 19:08:34.543,1,True,Mercedes-Benz,Cooling,2020,35773,1,False,False,True
16,2020-07-14 19:02:35.710,1,True,Porsche,Body,2020,9069,1,False,False,True
243,2020-07-14 19:02:33.713,1,True,Porsche,Fuel,2020,60633,1,True,False,True
34,2020-07-14 19:02:25.823,1,True,BMW,Cooling,2020,92336,1,False,False,True
91,2020-07-14 19:02:25.797,1,True,BMW,Cooling,2020,80067,1,False,False,True
7,2020-07-14 01:05:25.923,1,False,Mercedes-Benz,Climate Control,2020,134675,1,False,False,False
61,2020-07-14 01:05:25.337,1,False,Mercedes-Benz,Fuel,2020,62067,1,True,True,False
10,2020-07-14 01:05:23.220,1,True,Mercedes-Benz,Fuel,2020,4577,1,False,False,False
19,2020-07-13 20:24:30.927,1,False,Porsche,Electrical,2020,110527,1,True,False,False
14,2020-07-10 23:55:40.417,1,False,Audi,Cooling,2020,0,1,True,False,False
14,2020-07-10 23:55:40.417,1,False,Ford,Cooling,2020,0,1,True,False,False
14,2020-07-10 23:55:40.417,1,False,Seat,Cooling,2020,0,1,True,False,False
14,2020-07-10 23:55:40.417,1,False,Volkswagen,Cooling,2020,0,1,True,False,False
3,2020-07-10 23:55:40.123,1,False,Audi,Transmission,2020,64339,1,True,False,False
3,2020-07-10 23:55:40.123,1,False,Volkswagen,Transmission,2020,64339,1,True,False,False
41,2020-07-08 15:57:43.143,1,False,Mercedes-Benz,Engine,2020,410169,1,True,False,False
23,2020-07-07 23:13:17.310,1,False,Audi,Engine,2020,39536,1,True,True,False
6,2020-07-07 00:56:01.297,1,False,Audi,Cooling,2020,6120,1,False,False,False
59,2020-07-06 17:47:49.720,2,True,BMW,Body,2020,58810,1,True,True,True
157,2020-07-02 18:41:50.000,1,False,Mercedes-Benz,Body,2020,198287,1,True,True,True
111,2020-07-01 18:38:24.257,1,False,Mercedes-Benz,Body,2020,139673,1,True,True,True
976,2020-06-30 20:43:33.917,1,True,Porsche,Climate Control,2020,59056,1,True,True,True
18,2020-06-30 16:12:54.970,1,False,Ford,Cooling,2020,1780399,1,False,False,False
18,2020-06-30 16:12:54.970,1,False,Lincoln,Cooling,2020,1780399,1,False,False,False
51,2020-06-30 00:16:08.693,1,True,Volvo,Transmission,2020,647063,1,False,False,True
256,2020-06-29 21:24:48.787,1,True,BMW,Engine,2020,348493,1,True,False,False
