sales_range,firstSold,vehicleMaxQty,isDevelopment,make,category,year,TotalVIO,SaleYearRank,HasPartsAuthorityPurchased,HasWorldPacPurchased,HasSSFPurchased
[51 - 150],2015-09-03 21:13:30.000,1,False,Audi,Electrical,2017,125638,3,True,True,False
[51 - 150],2015-09-03 21:13:30.000,1,False,Audi,Electrical,2016,125638,2,True,True,False
[1 - 25],2015-09-02 19:10:18.000,1,False,Audi,Electrical,2021,89327,7,False,True,True
[26 - 50],2015-09-02 19:10:18.000,1,False,Audi,Electrical,2020,89327,6,False,True,True
[51 - 150],2015-09-02 19:10:18.000,1,False,Audi,Electrical,2019,89327,5,False,True,True
[26 - 50],2015-09-02 19:10:18.000,1,False,Audi,Electrical,2018,89327,4,False,True,True
[26 - 50],2015-09-02 19:10:18.000,1,False,Audi,Electrical,2017,89327,3,False,True,True
[26 - 50],2015-09-02 19:10:18.000,1,False,Audi,Electrical,2016,89327,2,False,True,True
[1 - 25],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2021,306692,7,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2020,306692,6,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2019,306692,5,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2018,306692,4,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2017,306692,3,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2016,306692,2,True,False,False
[1 - 25],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2021,314517,7,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2020,314517,6,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2019,314517,5,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2018,314517,4,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2017,314517,3,True,False,False
[51 - 150],2015-09-02 16:16:27.000,1,False,Mercedes-Benz,Suspension,2016,314517,2,True,False,False
[26 - 50],2015-09-01 17:52:30.933,1,False,Porsche,Body,2021,302619,7,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Porsche,Body,2020,302619,6,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Porsche,Body,2019,302619,5,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Porsche,Body,2018,302619,4,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Porsche,Body,2017,302619,3,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Porsche,Body,2016,302619,2,True,False,False
[26 - 50],2015-09-01 17:52:30.933,1,False,Volvo,Body,2021,302619,7,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Volvo,Body,2020,302619,6,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Volvo,Body,2019,302619,5,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Volvo,Body,2018,302619,4,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Volvo,Body,2017,302619,3,True,False,False
[51 - 150],2015-09-01 17:52:30.933,1,False,Volvo,Body,2016,302619,2,True,False,False
[1 - 25],2015-09-01 17:52:30.000,1,False,Porsche,Fuel,2021,52205,7,False,False,True
[51 - 150],2015-09-01 17:52:30.000,1,False,Porsche,Fuel,2020,52205,6,False,False,True
[51 - 150],2015-09-01 17:52:30.000,1,False,Porsche,Fuel,2019,52205,5,False,False,True
[51 - 150],2015-09-01 17:52:30.000,1,False,Porsche,Fuel,2018,52205,4,False,False,True
[51 - 150],2015-09-01 17:52:30.000,1,False,Porsche,Fuel,2017,52205,3,False,False,True
[51 - 150],2015-09-01 17:52:30.000,1,False,Porsche,Fuel,2016,52205,2,False,False,True
[1 - 25],2015-08-31 23:22:55.000,1,False,BMW,Electrical,2021,5316,7,True,False,False
[1 - 25],2015-08-31 23:22:55.000,1,False,BMW,Electrical,2020,5316,6,True,False,False
[1 - 25],2015-08-29 00:26:49.000,2,False,Porsche,Cooling,2021,26923,7,False,False,True
[26 - 50],2015-08-29 00:26:49.000,2,False,Porsche,Cooling,2020,26923,6,False,False,True
[51 - 150],2015-08-29 00:26:49.000,2,False,Porsche,Cooling,2019,26923,5,False,False,True
[51 - 150],2015-08-29 00:26:49.000,2,False,Porsche,Cooling,2018,26923,4,False,False,True
[301 - 500],2015-08-29 00:26:49.000,2,False,Porsche,Cooling,2017,26923,3,False,False,True
[151 - 300],2015-08-29 00:26:49.000,2,False,Porsche,Cooling,2016,26923,2,False,False,True
[1 - 25],2015-08-28 19:21:14.000,1,False,Audi,Body,2021,43953,7,True,True,True
[26 - 50],2015-08-28 19:21:14.000,1,False,Audi,Body,2020,43953,6,True,True,True
[26 - 50],2015-08-28 19:21:14.000,1,False,Audi,Body,2019,43953,5,True,True,True
[51 - 150],2015-08-28 19:21:14.000,1,False,Audi,Body,2018,43953,4,True,True,True
[51 - 150],2015-08-28 19:21:14.000,1,False,Audi,Body,2017,43953,3,True,True,True
[51 - 150],2015-08-28 19:21:14.000,1,False,Audi,Body,2016,43953,2,True,True,True
[1 - 25],2015-08-28 18:30:10.527,1,False,BMW,Suspension,2021,342277,7,False,True,False
[1 - 25],2015-08-28 18:30:10.527,1,False,BMW,Suspension,2020,342277,6,False,True,False
[1 - 25],2015-08-28 18:30:10.527,1,False,BMW,Suspension,2019,342277,5,False,True,False
[1 - 25],2015-08-28 18:30:10.527,1,False,BMW,Suspension,2018,342277,4,False,True,False
[1 - 25],2015-08-28 18:30:10.527,1,False,BMW,Suspension,2017,342277,3,False,True,False
[1 - 25],2015-08-28 18:30:10.527,1,False,BMW,Suspension,2016,342277,2,False,True,False
[1 - 25],2015-08-27 19:00:05.517,1,False,BMW,Body,2021,10774,7,False,False,False
[51 - 150],2015-08-27 19:00:05.517,1,False,BMW,Body,2020,10774,6,False,False,False
[51 - 150],2015-08-27 19:00:05.517,1,False,BMW,Body,2019,10774,5,False,False,False
[26 - 50],2015-08-27 19:00:05.517,1,False,BMW,Body,2018,10774,4,False,False,False
[26 - 50],2015-08-27 19:00:05.517,1,False,BMW,Body,2017,10774,3,False,False,False
[26 - 50],2015-08-27 19:00:05.517,1,False,BMW,Body,2016,10774,2,False,False,False
[1 - 25],2015-08-26 22:43:19.000,2,False,Audi,Suspension,2021,100783,7,False,False,False
[151 - 300],2015-08-26 22:43:19.000,2,False,Audi,Suspension,2020,100783,6,False,False,False
[151 - 300],2015-08-26 22:43:19.000,2,False,Audi,Suspension,2019,100783,5,False,False,False
[151 - 300],2015-08-26 22:43:19.000,2,False,Audi,Suspension,2018,100783,4,False,False,False
[151 - 300],2015-08-26 22:43:19.000,2,False,Audi,Suspension,2017,100783,3,False,False,False
[51 - 150],2015-08-26 22:43:19.000,2,False,Audi,Suspension,2016,100783,2,False,False,False
[1 - 25],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2021,195103,7,True,True,True
[51 - 150],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2020,195103,6,True,True,True
[151 - 300],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2019,195103,5,True,True,True
[151 - 300],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2018,195103,4,True,True,True
[151 - 300],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2017,195103,3,True,True,True
[51 - 150],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2016,195103,2,True,True,True
[1 - 25],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2021,141165,7,True,True,True
[151 - 300],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2020,141165,6,True,True,True
[51 - 150],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2019,141165,5,True,True,True
[51 - 150],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2018,141165,4,True,True,True
[51 - 150],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2017,141165,3,True,True,True
[51 - 150],2015-08-26 17:40:22.000,1,False,Volvo,Fuel,2016,141165,2,True,True,True
[1 - 25],2015-08-26 00:01:05.133,2,False,Volkswagen,Body,2021,2357,7,True,False,False
[1 - 25],2015-08-26 00:01:05.133,2,False,Volkswagen,Body,2020,2357,6,True,False,False
[1 - 25],2015-08-26 00:01:05.133,2,False,Volkswagen,Body,2019,2357,5,True,False,False
[1 - 25],2015-08-26 00:01:05.133,2,False,Volkswagen,Body,2018,2357,4,True,False,False
[1 - 25],2015-08-26 00:01:05.133,2,False,Volkswagen,Body,2017,2357,3,True,False,False
[1 - 25],2015-08-26 00:01:05.133,2,False,Volkswagen,Body,2016,2357,2,True,False,False
[1 - 25],2015-08-25 18:55:44.533,2,False,Porsche,Steering,2021,17572,7,False,True,True
[51 - 150],2015-08-25 18:55:44.533,2,False,Porsche,Steering,2020,17572,6,False,True,True
[26 - 50],2015-08-25 18:55:44.533,2,False,Porsche,Steering,2019,17572,5,False,True,True
[51 - 150],2015-08-25 18:55:44.533,2,False,Porsche,Steering,2018,17572,4,False,True,True
[51 - 150],2015-08-25 18:55:44.533,2,False,Porsche,Steering,2017,17572,3,False,True,True
[51 - 150],2015-08-25 18:55:44.533,2,False,Porsche,Steering,2016,17572,2,False,True,True
[26 - 50],2015-08-21 17:46:47.000,2,False,Mercedes-Benz,Engine,2021,91775,7,True,True,False
[301 - 500],2015-08-21 17:46:47.000,2,False,Mercedes-Benz,Engine,2020,91775,6,True,True,False
[151 - 300],2015-08-21 17:46:47.000,2,False,Mercedes-Benz,Engine,2019,91775,5,True,True,False
[301 - 500],2015-08-21 17:46:47.000,2,False,Mercedes-Benz,Engine,2018,91775,4,True,True,False
[151 - 300],2015-08-21 17:46:47.000,2,False,Mercedes-Benz,Engine,2017,91775,3,True,True,False
[51 - 150],2015-08-21 17:46:47.000,2,False,Mercedes-Benz,Engine,2016,91775,2,True,True,False
[1 - 25],2015-08-20 23:11:12.000,1,False,Mercedes-Benz,Steering,2020,46401,6,False,False,False
[1 - 25],2015-08-20 23:11:12.000,1,False,Mercedes-Benz,Steering,2019,46401,5,False,False,False
[1 - 25],2015-08-20 23:11:12.000,1,False,Mercedes-Benz,Steering,2018,46401,4,False,False,False
[1 - 25],2015-08-20 23:11:12.000,1,False,Mercedes-Benz,Steering,2017,46401,3,False,False,False
[1 - 25],2015-08-20 23:11:12.000,1,False,Mercedes-Benz,Steering,2016,46401,2,False,False,False
[51 - 150],2015-08-19 00:44:43.000,2,False,BMW,Electrical,2021,152679,7,True,True,True
[501 - 1000],2015-08-19 00:44:43.000,2,False,BMW,Electrical,2020,152679,6,True,True,True
[501 - 1000],2015-08-19 00:44:43.000,2,False,BMW,Electrical,2019,152679,5,True,True,True
[301 - 500],2015-08-19 00:44:43.000,2,False,BMW,Electrical,2018,152679,4,True,True,True
[151 - 300],2015-08-19 00:44:43.000,2,False,BMW,Electrical,2017,152679,3,True,True,True
[51 - 150],2015-08-19 00:44:43.000,2,False,Saab,Electrical,2021,152679,7,True,True,True
[501 - 1000],2015-08-19 00:44:43.000,2,False,Saab,Electrical,2020,152679,6,True,True,True
[501 - 1000],2015-08-19 00:44:43.000,2,False,Saab,Electrical,2019,152679,5,True,True,True
[301 - 500],2015-08-19 00:44:43.000,2,False,Saab,Electrical,2018,152679,4,True,True,True
[151 - 300],2015-08-19 00:44:43.000,2,False,Saab,Electrical,2017,152679,3,True,True,True
[51 - 150],2015-08-19 00:44:43.000,2,False,Volvo,Electrical,2021,152679,7,True,True,True
[501 - 1000],2015-08-19 00:44:43.000,2,False,Volvo,Electrical,2020,152679,6,True,True,True
[501 - 1000],2015-08-19 00:44:43.000,2,False,Volvo,Electrical,2019,152679,5,True,True,True
[301 - 500],2015-08-19 00:44:43.000,2,False,Volvo,Electrical,2018,152679,4,True,True,True
[151 - 300],2015-08-19 00:44:43.000,2,False,Volvo,Electrical,2017,152679,3,True,True,True
[26 - 50],2015-08-14 19:25:29.567,2,False,Jaguar,Suspension,2021,67145,7,True,True,False
[301 - 500],2015-08-14 19:25:29.567,2,False,Jaguar,Suspension,2020,67145,6,True,True,False
[151 - 300],2015-08-14 19:25:29.567,2,False,Jaguar,Suspension,2019,67145,5,True,True,False
[151 - 300],2015-08-14 19:25:29.567,2,False,Jaguar,Suspension,2018,67145,4,True,True,False
[151 - 300],2015-08-14 19:25:29.567,2,False,Jaguar,Suspension,2017,67145,3,True,True,False
[151 - 300],2015-08-14 19:25:29.567,2,False,Jaguar,Suspension,2016,67145,2,True,True,False
[1 - 25],2015-08-14 19:25:29.543,2,False,Jaguar,Suspension,2021,32675,7,False,True,False
[26 - 50],2015-08-14 19:25:29.543,2,False,Jaguar,Suspension,2020,32675,6,False,True,False
[51 - 150],2015-08-14 19:25:29.543,2,False,Jaguar,Suspension,2019,32675,5,False,True,False
[26 - 50],2015-08-14 19:25:29.543,2,False,Jaguar,Suspension,2018,32675,4,False,True,False
[51 - 150],2015-08-14 19:25:29.543,2,False,Jaguar,Suspension,2017,32675,3,False,True,False
[51 - 150],2015-08-14 19:25:29.543,2,False,Jaguar,Suspension,2016,32675,2,False,True,False
[151 - 300],2015-08-13 23:01:42.000,8,False,Volvo,Cooling,2020,241000,6,False,False,False
[51 - 150],2015-08-13 23:01:42.000,8,False,Volvo,Cooling,2019,241000,5,False,False,False
[301 - 500],2015-08-13 23:01:42.000,8,False,Volvo,Cooling,2018,241000,4,False,False,False
[51 - 150],2015-08-13 23:01:42.000,8,False,Volvo,Cooling,2017,241000,3,False,False,False
[51 - 150],2015-08-13 23:01:42.000,8,False,Volvo,Cooling,2016,241000,2,False,False,False
[1 - 25],2015-08-13 00:05:46.717,1,False,Volkswagen,Electrical,2021,758341,7,True,True,False
[51 - 150],2015-08-13 00:05:46.717,1,False,Volkswagen,Electrical,2020,758341,6,True,True,False
[51 - 150],2015-08-13 00:05:46.717,1,False,Volkswagen,Electrical,2019,758341,5,True,True,False
[51 - 150],2015-08-13 00:05:46.717,1,False,Volkswagen,Electrical,2018,758341,4,True,True,False
[51 - 150],2015-08-13 00:05:46.717,1,False,Volkswagen,Electrical,2017,758341,3,True,True,False
[51 - 150],2015-08-13 00:05:46.717,1,False,Volkswagen,Electrical,2016,758341,2,True,True,False
[1 - 25],2015-08-10 22:24:05.170,1,False,Audi,Suspension,2021,159098,7,True,True,False
[51 - 150],2015-08-10 22:24:05.170,1,False,Audi,Suspension,2020,159098,6,True,True,False
[26 - 50],2015-08-10 22:24:05.170,1,False,Audi,Suspension,2019,159098,5,True,True,False
[1 - 25],2015-08-10 22:24:05.170,1,False,Audi,Suspension,2018,159098,4,True,True,False
[1 - 25],2015-08-10 22:24:05.170,1,False,Audi,Suspension,2017,159098,3,True,True,False
[1 - 25],2015-08-10 22:24:05.170,1,False,Audi,Suspension,2016,159098,2,True,True,False
[26 - 50],2015-08-10 22:24:04.993,1,False,Audi,Suspension,2021,438776,7,True,True,False
[151 - 300],2015-08-10 22:24:04.993,1,False,Audi,Suspension,2020,438776,6,True,True,False
[51 - 150],2015-08-10 22:24:04.993,1,False,Audi,Suspension,2019,438776,5,True,True,False
[51 - 150],2015-08-10 22:24:04.993,1,False,Audi,Suspension,2018,438776,4,True,True,False
[51 - 150],2015-08-10 22:24:04.993,1,False,Audi,Suspension,2017,438776,3,True,True,False
[26 - 50],2015-08-10 22:24:04.993,1,False,Audi,Suspension,2016,438776,2,True,True,False
[1 - 25],2015-08-10 22:24:04.973,1,False,Audi,Suspension,2021,159098,7,True,True,False
[51 - 150],2015-08-10 22:24:04.973,1,False,Audi,Suspension,2020,159098,6,True,True,False
[26 - 50],2015-08-10 22:24:04.973,1,False,Audi,Suspension,2019,159098,5,True,True,False
[1 - 25],2015-08-10 22:24:04.973,1,False,Audi,Suspension,2018,159098,4,True,True,False
[1 - 25],2015-08-10 22:24:04.973,1,False,Audi,Suspension,2017,159098,3,True,True,False
[1 - 25],2015-08-10 22:24:04.973,1,False,Audi,Suspension,2016,159098,2,True,True,False
[26 - 50],2015-08-10 22:24:03.967,1,False,Audi,Suspension,2021,438776,7,True,True,False
[151 - 300],2015-08-10 22:24:03.967,1,False,Audi,Suspension,2020,438776,6,True,True,False
[51 - 150],2015-08-10 22:24:03.967,1,False,Audi,Suspension,2019,438776,5,True,True,False
[51 - 150],2015-08-10 22:24:03.967,1,False,Audi,Suspension,2018,438776,4,True,True,False
[51 - 150],2015-08-10 22:24:03.967,1,False,Audi,Suspension,2017,438776,3,True,True,False
[26 - 50],2015-08-10 22:24:03.967,1,False,Audi,Suspension,2016,438776,2,True,True,False
[26 - 50],2015-08-10 22:24:03.943,1,False,Audi,Suspension,2021,438776,7,True,True,False
[51 - 150],2015-08-10 22:24:03.943,1,False,Audi,Suspension,2020,438776,6,True,True,False
[51 - 150],2015-08-10 22:24:03.943,1,False,Audi,Suspension,2019,438776,5,True,True,False
[51 - 150],2015-08-10 22:24:03.943,1,False,Audi,Suspension,2018,438776,4,True,True,False
[51 - 150],2015-08-10 22:24:03.943,1,False,Audi,Suspension,2017,438776,3,True,True,False
[26 - 50],2015-08-10 22:24:03.943,1,False,Audi,Suspension,2016,438776,2,True,True,False
[26 - 50],2015-08-08 00:17:43.750,1,False,Audi,Suspension,2021,318696,7,True,True,False
[151 - 300],2015-08-08 00:17:43.750,1,False,Audi,Suspension,2020,318696,6,True,True,False
[151 - 300],2015-08-08 00:17:43.750,1,False,Audi,Suspension,2019,318696,5,True,True,False
[51 - 150],2015-08-08 00:17:43.750,1,False,Audi,Suspension,2018,318696,4,True,True,False
[51 - 150],2015-08-08 00:17:43.750,1,False,Audi,Suspension,2017,318696,3,True,True,False
[26 - 50],2015-08-08 00:17:43.750,1,False,Audi,Suspension,2016,318696,2,True,True,False
[51 - 150],2015-08-08 00:17:43.713,1,False,Audi,Suspension,2021,318696,7,True,True,False
[151 - 300],2015-08-08 00:17:43.713,1,False,Audi,Suspension,2020,318696,6,True,True,False
[151 - 300],2015-08-08 00:17:43.713,1,False,Audi,Suspension,2019,318696,5,True,True,False
[51 - 150],2015-08-08 00:17:43.713,1,False,Audi,Suspension,2018,318696,4,True,True,False
[51 - 150],2015-08-08 00:17:43.713,1,False,Audi,Suspension,2017,318696,3,True,True,False
[26 - 50],2015-08-08 00:17:43.713,1,False,Audi,Suspension,2016,318696,2,True,True,False
[51 - 150],2015-08-06 17:25:00.000,1,False,Volkswagen,Electrical,2021,1336139,7,True,True,False
[301 - 500],2015-08-06 17:25:00.000,1,False,Volkswagen,Electrical,2020,1336139,6,True,True,False
[151 - 300],2015-08-06 17:25:00.000,1,False,Volkswagen,Electrical,2019,1336139,5,True,True,False
[151 - 300],2015-08-06 17:25:00.000,1,False,Volkswagen,Electrical,2018,1336139,4,True,True,False
[151 - 300],2015-08-06 17:25:00.000,1,False,Volkswagen,Electrical,2017,1336139,3,True,True,False
[51 - 150],2015-08-06 17:25:00.000,1,False,Volkswagen,Electrical,2016,1336139,2,True,True,False
[1 - 25],2015-08-04 22:32:25.700,1,False,BMW,Fuel,2021,114644,7,True,True,True
[151 - 300],2015-08-04 22:32:25.700,1,False,BMW,Fuel,2020,114644,6,True,True,True
[151 - 300],2015-08-04 22:32:25.700,1,False,BMW,Fuel,2019,114644,5,True,True,True
[151 - 300],2015-08-04 22:32:25.700,1,False,BMW,Fuel,2018,114644,4,True,True,True
[51 - 150],2015-08-04 22:32:25.700,1,False,BMW,Fuel,2017,114644,3,True,True,True
[51 - 150],2015-08-04 22:32:25.700,1,False,BMW,Fuel,2016,114644,2,True,True,True
[1 - 25],2015-08-04 18:20:43.667,1,False,Audi,Engine,2021,373953,7,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Audi,Engine,2020,373953,6,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Audi,Engine,2019,373953,5,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Audi,Engine,2018,373953,4,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Audi,Engine,2017,373953,3,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Audi,Engine,2016,373953,2,True,True,False
[1 - 25],2015-08-04 18:20:43.667,1,False,Volkswagen,Engine,2021,373953,7,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Volkswagen,Engine,2020,373953,6,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Volkswagen,Engine,2019,373953,5,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Volkswagen,Engine,2018,373953,4,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Volkswagen,Engine,2017,373953,3,True,True,False
[51 - 150],2015-08-04 18:20:43.667,1,False,Volkswagen,Engine,2016,373953,2,True,True,False
[26 - 50],2015-08-04 18:20:43.623,1,False,Audi,Engine,2021,100199,7,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Audi,Engine,2020,100199,6,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Audi,Engine,2019,100199,5,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Audi,Engine,2018,100199,4,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Audi,Engine,2017,100199,3,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Audi,Engine,2016,100199,2,False,True,False
[26 - 50],2015-08-04 18:20:43.623,1,False,Porsche,Engine,2021,100199,7,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Porsche,Engine,2020,100199,6,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Porsche,Engine,2019,100199,5,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Porsche,Engine,2018,100199,4,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Porsche,Engine,2017,100199,3,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Porsche,Engine,2016,100199,2,False,True,False
[26 - 50],2015-08-04 18:20:43.623,1,False,Volkswagen,Engine,2021,100199,7,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Volkswagen,Engine,2020,100199,6,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Volkswagen,Engine,2019,100199,5,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Volkswagen,Engine,2018,100199,4,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Volkswagen,Engine,2017,100199,3,False,True,False
[51 - 150],2015-08-04 18:20:43.623,1,False,Volkswagen,Engine,2016,100199,2,False,True,False
[51 - 150],2015-08-04 00:20:47.950,0,False,Porsche,Transmission,2021,37691,7,True,True,False
[501 - 1000],2015-08-04 00:20:47.950,0,False,Porsche,Transmission,2020,37691,6,True,True,False
[301 - 500],2015-08-04 00:20:47.950,0,False,Porsche,Transmission,2019,37691,5,True,True,False
